position_ref,product_type,branch,seller,currency,outstanding,origination_date,maturity_date,client_rate,risk_weight,profiles_json,rates_json
CNT-143C60B3443E,pam,DE,SLR-ES-007,USD,5048238.0,2025-09-03,2036-06-07,0.05025,1.0,"[0.992366, 0.977099, 0.954198, 0.908397, 0.816794, 0.725191, 0.541985, 0.358779, 0.083969, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-A881CAA5D7C1,pam,DE,SLR-DE-012,GBP,5620127.0,2024-03-28,2028-07-05,0.0678,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-523AAAF02A51,annuite,DE,SLR-US-004,GBP,3714361.0,2025-05-01,2033-02-18,0.0501,1.0,"[0.989474, 0.968421, 0.936842, 0.873684, 0.747368, 0.621053, 0.368421, 0.115789, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-B27D14563161,bullet,FR,SLR-DE-005,GBP,8429194.0,2023-10-03,2025-04-25,0.06085,1.0,"[0.947368, 0.842105, 0.684211, 0.368421, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-7DC32B6699B5,bullet,US,SLR-ES-014,EUR,7225305.0,2024-05-17,2024-12-13,0.03065,1.0,"[0.857143, 0.571429, 0.142857, 0.0]","[0.029, 0.0298, 0.03]"
CNT-755ED93B64D8,bullet,DE,SLR-US-010,EUR,7429054.0,2022-09-11,2026-02-22,0.06643,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-9A32554802EE,pam,DE,SLR-FR-014,GBP,1876934.0,2024-06-24,2037-07-16,0.03055,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-880E8FB329AA,bullet,FR,SLR-FR-002,EUR,8848222.0,2025-12-11,2028-02-29,0.04332,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-2F3485FB4A18,annuite,DE,SLR-DE-012,GBP,4917261.0,2021-04-29,2040-06-18,0.06108,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-A7FAB60B5204,commercial_loan,DE,SLR-FR-007,GBP,8892115.0,2024-06-24,2026-04-15,0.0399,1.0,"[0.954545, 0.863636, 0.727273, 0.454545, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-936E98C409D4,term_deposit,ES,,EUR,15148598.0,2024-01-08,2027-05-22,0.01105,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-F6CEB889D77E,pam,FR,SLR-FR-001,GBP,3825608.0,2023-11-07,2046-09-07,0.06961,1.0,"[0.996403, 0.989209, 0.978417, 0.956835, 0.913669, 0.870504, 0.784173, 0.697842, 0.568345, 0.352518, 0.136691, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-19A5A23F7C89,bullet,FR,SLR-FR-013,EUR,8797997.0,2025-06-07,2029-04-17,0.0641,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-A57129E5A407,annuite,FR,SLR-DE-005,USD,4603537.0,2025-05-03,2032-08-24,0.07165,1.0,"[0.988764, 0.966292, 0.932584, 0.865169, 0.730337, 0.595506, 0.325843, 0.05618, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445]"
CNT-8D6F3FABDFFD,annuite,ES,SLR-ES-012,GBP,7874546.0,2022-03-13,2025-12-22,0.06502,1.0,"[0.978261, 0.934783, 0.869565, 0.73913, 0.478261, 0.217391, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-A5AD4E10A324,commercial_loan,US,SLR-US-014,USD,3412982.0,2021-12-10,2027-07-12,0.07614,1.0,"[0.985294, 0.955882, 0.911765, 0.823529, 0.647059, 0.470588, 0.117647, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-EDEEE802BA56,mortgage,US,SLR-ES-005,USD,9605467.0,2022-11-10,2044-04-18,0.07417,1.0,"[0.996169, 0.988506, 0.977011, 0.954023, 0.908046, 0.862069, 0.770115, 0.678161, 0.54023, 0.310345, 0.08046, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-0730E8CAEE20,bullet,ES,SLR-DE-008,EUR,5119570.0,2021-11-07,2023-07-30,0.03758,1.0,"[0.952381, 0.857143, 0.714286, 0.428571, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-3105926411A7,pam,DE,SLR-FR-011,GBP,9177190.0,2025-06-06,2033-12-21,0.06115,1.0,"[0.990385, 0.971154, 0.942308, 0.884615, 0.769231, 0.653846, 0.423077, 0.192308, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-B97232F03E9A,annuite,DE,SLR-DE-001,GBP,1539935.0,2025-07-20,2041-07-26,0.05933,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-E3D7EF1D24E6,pam,FR,SLR-DE-011,EUR,2528087.0,2025-04-12,2050-01-01,0.06743,1.0,"[0.996678, 0.990033, 0.980066, 0.960133, 0.920266, 0.880399, 0.800664, 0.72093, 0.601329, 0.401993, 0.202658, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-C15BAAE47E39,revolver,DE,SLR-ES-002,EUR,214812.0,2023-08-14,2027-10-22,0.05062,1.0,"[0.980392, 0.941176, 0.882353, 0.764706, 0.529412, 0.294118, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-FD62342845FA,pam,FR,SLR-US-012,GBP,3493580.0,2025-11-30,2052-12-08,0.06629,1.0,"[0.99696, 0.990881, 0.981763, 0.963526, 0.927052, 0.890578, 0.817629, 0.744681, 0.635258, 0.452888, 0.270517, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-7DD2C60CE7B2,demand_deposit,ES,,EUR,41019539.0,2025-03-10,,0.01726,1.0,"[0.0, 0.0]",[0.029]
CNT-B4524E76700D,term_deposit,DE,,EUR,4551033.0,2024-05-18,2024-11-14,0.03097,1.0,"[1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03]"
CNT-EC90B5230916,mortgage,FR,SLR-ES-015,EUR,8812102.0,2025-01-05,2043-09-28,0.06054,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-6300016A062E,annuite,DE,SLR-DE-002,GBP,8338158.0,2023-04-11,2026-12-21,0.06614,1.0,"[0.977778, 0.933333, 0.866667, 0.733333, 0.466667, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-21293A738F58,pam,FR,SLR-DE-007,EUR,5876154.0,2023-01-18,2041-05-13,0.05091,1.0,"[0.995516, 0.986547, 0.973094, 0.946188, 0.892377, 0.838565, 0.730942, 0.623318, 0.461883, 0.192825, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-2BC6DD1A65AC,mortgage,FR,SLR-US-012,USD,498508.0,2021-07-10,2050-05-09,0.07424,1.0,"[0.997151, 0.991453, 0.982906, 0.965812, 0.931624, 0.897436, 0.82906, 0.760684, 0.65812, 0.487179, 0.316239, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-D706F2A566C5,revolver,ES,SLR-US-004,GBP,6954979.0,2022-01-10,2025-05-24,0.06784,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-0A507F000539,term_deposit,FR,,EUR,39952650.0,2025-04-05,2027-01-25,0.03936,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-8A9CB3B9959E,bullet,DE,SLR-FR-009,USD,8349189.0,2024-11-09,2026-07-02,0.05655,1.0,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-2FA922B234D4,pam,DE,SLR-FR-007,GBP,2594996.0,2025-02-14,2046-05-25,0.0662,1.0,"[0.996139, 0.988417, 0.976834, 0.953668, 0.907336, 0.861004, 0.76834, 0.675676, 0.53668, 0.305019, 0.073359, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-96CF6B06348D,revolver,ES,SLR-US-006,EUR,9980491.0,2021-04-20,2023-11-06,0.05729,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-97927F6DFFB1,term_deposit,US,,EUR,18307514.0,2024-05-26,2025-06-20,0.01218,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-E51F30818DA4,commercial_loan,FR,SLR-FR-003,GBP,9226826.0,2024-05-27,2029-08-29,0.0517,1.0,"[0.984375, 0.953125, 0.90625, 0.8125, 0.625, 0.4375, 0.0625, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415]"
CNT-502DFEEB8333,mortgage,FR,SLR-FR-011,GBP,1454846.0,2023-10-19,2033-02-28,0.04534,1.0,"[0.991228, 0.973684, 0.947368, 0.894737, 0.789474, 0.684211, 0.473684, 0.263158, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-C9C062EA7DC8,mortgage,FR,SLR-US-015,EUR,7818058.0,2023-07-21,2032-07-03,0.05911,1.0,"[0.990826, 0.972477, 0.944954, 0.889908, 0.779817, 0.669725, 0.449541, 0.229358, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]"
CNT-B1457BECD5E8,pam,ES,SLR-DE-005,EUR,2875574.0,2024-08-09,2045-09-18,0.05922,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-6D801352D2E4,mortgage,DE,SLR-ES-001,GBP,9203059.0,2025-04-19,2040-03-31,0.06621,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-6FE0F9FB7541,pam,DE,SLR-ES-009,GBP,1928019.0,2022-11-14,2047-12-03,0.06347,1.0,"[0.996721, 0.990164, 0.980328, 0.960656, 0.921311, 0.881967, 0.803279, 0.72459, 0.606557, 0.409836, 0.213115, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-E8FB79E3D2DE,bullet,FR,SLR-US-014,USD,1041500.0,2025-09-06,2028-06-22,0.07467,1.0,"[0.970588, 0.911765, 0.823529, 0.647059, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-C439C99598C3,revolver,US,SLR-ES-008,USD,5785801.0,2025-09-09,2028-11-22,0.07577,1.0,"[0.974359, 0.923077, 0.846154, 0.692308, 0.384615, 0.076923, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-C2EB05A18CA0,commercial_loan,ES,SLR-ES-011,EUR,9911306.0,2023-12-24,2025-07-16,0.0547,1.0,"[0.947368, 0.842105, 0.684211, 0.368421, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-DB6A6AFDCEF0,revolver,US,SLR-US-001,USD,2116365.0,2025-06-08,2027-11-25,0.0799,1.0,"[0.966667, 0.9, 0.8, 0.6, 0.2, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-A11E31251AB9,revolver,DE,SLR-ES-006,GBP,8556564.0,2023-10-24,2028-01-01,0.0618,1.0,"[0.980392, 0.941176, 0.882353, 0.764706, 0.529412, 0.294118, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-60C7493DD516,annuite,ES,SLR-DE-001,GBP,9541968.0,2023-06-25,2025-02-14,0.06978,1.0,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-54BE7DC1AD09,mortgage,ES,SLR-ES-011,GBP,1319997.0,2022-05-10,2037-07-20,0.0489,1.0,"[0.994595, 0.983784, 0.967568, 0.935135, 0.87027, 0.805405, 0.675676, 0.545946, 0.351351, 0.027027, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-91FCD722F5FB,annuite,ES,SLR-DE-006,USD,5111462.0,2022-02-11,2026-07-20,0.06553,1.0,"[0.981481, 0.944444, 0.888889, 0.777778, 0.555556, 0.333333, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-BBE4D5E940D5,pam,ES,SLR-DE-010,EUR,4723926.0,2024-08-24,2036-03-24,0.05265,1.0,"[0.992908, 0.978723, 0.957447, 0.914894, 0.829787, 0.744681, 0.574468, 0.404255, 0.148936, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-DBEC29C0921E,pam,FR,SLR-DE-015,EUR,2443874.0,2022-11-07,2038-03-18,0.05936,1.0,"[0.994652, 0.983957, 0.967914, 0.935829, 0.871658, 0.807487, 0.679144, 0.550802, 0.358289, 0.037433, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-2BC859BF051A,bullet,FR,SLR-ES-001,EUR,7999846.0,2024-07-01,2025-07-26,0.03856,1.0,"[0.923077, 0.769231, 0.538462, 0.076923, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-7669F463A119,mortgage,ES,SLR-FR-013,GBP,5946250.0,2021-06-15,2030-05-29,0.06671,1.0,"[0.990826, 0.972477, 0.944954, 0.889908, 0.779817, 0.669725, 0.449541, 0.229358, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-166AD2183EF9,bullet,US,SLR-ES-006,GBP,3028500.0,2024-06-07,2028-03-18,0.0669,1.0,"[0.978261, 0.934783, 0.869565, 0.73913, 0.478261, 0.217391, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-7C78198BE083,annuite,FR,SLR-DE-013,EUR,9977991.0,2022-07-05,2036-06-21,0.02368,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-388C28BD3E56,annuite,ES,SLR-FR-013,USD,4646946.0,2021-11-16,2036-04-01,0.05814,1.0,"[0.994286, 0.982857, 0.965714, 0.931429, 0.862857, 0.794286, 0.657143, 0.52, 0.314286, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-3294ED557BD2,bullet,FR,SLR-FR-011,EUR,3376669.0,2022-10-08,2023-05-06,0.05983,1.0,"[1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03]"
CNT-4F0C3D1EDDD2,pam,DE,SLR-DE-013,EUR,7490659.0,2026-01-31,2051-01-20,0.0491,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-606DFEA71836,mortgage,US,SLR-US-015,USD,1186077.0,2023-02-28,2046-05-28,0.07106,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-2C1060DE66A7,commercial_loan,DE,SLR-DE-009,GBP,5715306.0,2025-09-27,2034-05-13,0.05139,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-8358443853A6,pam,FR,SLR-US-013,GBP,7358147.0,2022-01-25,2043-07-04,0.06085,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-10ECEEF40F6C,annuite,US,SLR-DE-006,GBP,950437.0,2024-04-18,2025-08-11,0.06037,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-3583D97AEB47,revolver,FR,SLR-US-003,EUR,7915753.0,2022-09-21,2026-04-03,0.04615,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-8FB4DB604A38,bullet,FR,SLR-DE-007,EUR,3710592.0,2025-11-01,2026-08-28,0.03989,1.0,"[1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03]"
CNT-778E2AB4F451,bullet,DE,SLR-DE-004,EUR,4605168.0,2025-05-25,2027-05-15,0.02253,1.0,"[0.958333, 0.875, 0.75, 0.5, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-FAC340B9A74A,bullet,US,SLR-US-001,GBP,8179958.0,2025-09-26,2030-01-03,0.06158,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-2977863164A5,pam,US,SLR-ES-015,USD,2938445.0,2022-10-07,2040-12-31,0.06859,1.0,"[0.995495, 0.986486, 0.972973, 0.945946, 0.891892, 0.837838, 0.72973, 0.621622, 0.459459, 0.189189, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-8EB73E090A0F,pam,DE,SLR-US-015,GBP,9065046.0,2023-05-06,2050-04-14,0.04448,1.0,"[0.996951, 0.990854, 0.981707, 0.963415, 0.926829, 0.890244, 0.817073, 0.743902, 0.634146, 0.45122, 0.268293, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-B0953116934C,mortgage,DE,SLR-FR-007,EUR,7302580.0,2024-10-12,2044-12-26,0.0314,1.0,"[0.995935, 0.987805, 0.97561, 0.95122, 0.902439, 0.853659, 0.756098, 0.658537, 0.512195, 0.268293, 0.02439, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-ADF9BE52AFCA,pam,ES,SLR-DE-003,EUR,7040765.0,2025-01-27,2050-12-12,0.0616,1.0,"[0.996825, 0.990476, 0.980952, 0.961905, 0.92381, 0.885714, 0.809524, 0.733333, 0.619048, 0.428571, 0.238095, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-39B2DB400D1A,revolver,DE,SLR-US-014,EUR,7322602.0,2025-05-18,2029-05-27,0.05969,1.0,"[0.979592, 0.938776, 0.877551, 0.755102, 0.510204, 0.265306, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-06B43C897957,pam,FR,SLR-FR-012,GBP,7820369.0,2023-08-14,2036-05-07,0.03546,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-89320FD0F336,savings,DE,,EUR,31065493.0,2023-06-13,2025-08-31,0.03442,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-86408452EDBA,bullet,US,SLR-US-010,EUR,3741363.0,2022-11-15,2024-10-05,0.03737,1.0,"[0.956522, 0.869565, 0.73913, 0.478261, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-A530F45F0AFB,mortgage,DE,SLR-US-001,EUR,9379856.0,2021-12-19,2047-09-04,0.05481,1.0,"[0.996805, 0.990415, 0.980831, 0.961661, 0.923323, 0.884984, 0.808307, 0.731629, 0.616613, 0.42492, 0.233227, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-18F90CA92827,bullet,DE,SLR-DE-001,GBP,2335723.0,2021-04-15,2023-12-01,0.04855,1.0,"[0.96875, 0.90625, 0.8125, 0.625, 0.25, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-D1C62F02044E,annuite,US,SLR-DE-015,USD,5642022.0,2022-01-24,2039-07-24,0.06739,1.0,"[0.995305, 0.985915, 0.971831, 0.943662, 0.887324, 0.830986, 0.71831, 0.605634, 0.43662, 0.15493, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-8F577B60EC0B,mortgage,FR,SLR-FR-007,GBP,3444507.0,2025-05-31,2053-11-30,0.05837,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-7F74AFEFA72F,certificate_of_deposit,DE,,USD,33661746.0,2024-04-02,2024-07-31,0.00347,1.0,"[1.0, 1.0, 0.0]","[0.0532, 0.0528]"
CNT-A3C2D5C448D9,mortgage,DE,SLR-DE-013,GBP,1111048.0,2025-02-18,2049-01-13,0.06621,1.0,"[0.996564, 0.989691, 0.979381, 0.958763, 0.917526, 0.876289, 0.793814, 0.71134, 0.587629, 0.381443, 0.175258, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-FCE6FD1D3C52,pam,FR,SLR-FR-012,EUR,390679.0,2024-07-18,2047-05-19,0.05808,1.0,"[0.996403, 0.989209, 0.978417, 0.956835, 0.913669, 0.870504, 0.784173, 0.697842, 0.568345, 0.352518, 0.136691, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-B530117A5F8D,savings,DE,,GBP,39829531.0,2024-04-07,2027-09-19,0.0141,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-50B14845C8F4,mortgage,ES,SLR-DE-006,USD,5152132.0,2025-03-24,2053-12-22,0.06698,1.0,"[0.997143, 0.991429, 0.982857, 0.965714, 0.931429, 0.897143, 0.828571, 0.76, 0.657143, 0.485714, 0.314286, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-D60C266986AF,savings,FR,,GBP,15975556.0,2025-03-16,2028-01-30,0.01212,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-DE910ABF9E19,savings,ES,,USD,23085182.0,2025-01-14,2026-06-08,0.01542,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-C710F9C87F2D,commercial_loan,FR,SLR-DE-005,GBP,6797429.0,2023-05-23,2026-12-03,0.0692,1.0,"[0.976744, 0.930233, 0.860465, 0.72093, 0.44186, 0.162791, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-776D3C737659,savings,US,,GBP,49109564.0,2023-09-17,2027-07-28,0.03637,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-C9986DCFF193,mortgage,US,SLR-FR-008,EUR,3707107.0,2023-09-09,2029-08-08,0.05803,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]"
CNT-D1AF797C073B,mortgage,US,SLR-ES-009,USD,8238643.0,2024-05-29,2050-11-09,0.05578,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-C6CD02ECDDCF,annuite,DE,SLR-FR-012,USD,7462780.0,2022-01-12,2027-07-15,0.06911,1.0,"[0.985075, 0.955224, 0.910448, 0.820896, 0.641791, 0.462687, 0.104478, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-1438149F522E,mortgage,US,SLR-FR-010,GBP,9919947.0,2021-12-13,2029-08-03,0.06933,1.0,"[0.989247, 0.967742, 0.935484, 0.870968, 0.741935, 0.612903, 0.354839, 0.096774, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-BBCA49C8FC1B,revolver,ES,SLR-DE-008,EUR,8240660.0,2025-12-14,2028-11-28,0.03158,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
